snapshot_utc,snapshot_aest,lga_name,lga_code,provider_code,provider_name,active_outage_count,known_customer_count_outage_count,unknown_customer_count_outage_count,total_affected_customers,planned_customers,unplanned_customers,unknown_type_customers
2026-09-17T02:30:50Z,2026-09-17T12:30:50+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T02:30:50Z,2026-09-17T12:30:50+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T02:45:38Z,2026-09-17T12:45:38+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T02:45:38Z,2026-09-17T12:45:38+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T02:45:38Z,2026-09-17T12:45:38+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,567,0,567,0
2026-09-17T02:45:38Z,2026-09-17T12:45:38+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,567,0,567,0
2026-09-17T02:45:38Z,2026-09-17T12:45:38+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T02:45:38Z,2026-09-17T12:45:38+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T03:00:56Z,2026-09-17T13:00:56+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T03:00:56Z,2026-09-17T13:00:56+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T03:00:56Z,2026-09-17T13:00:56+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,567,0,567,0
2026-09-17T03:00:56Z,2026-09-17T13:00:56+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,567,0,567,0
2026-09-17T03:00:56Z,2026-09-17T13:00:56+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T03:00:56Z,2026-09-17T13:00:56+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T03:15:37Z,2026-09-17T13:15:37+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T03:15:37Z,2026-09-17T13:15:37+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T03:15:37Z,2026-09-17T13:15:37+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,567,0,567,0
2026-09-17T03:15:37Z,2026-09-17T13:15:37+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,567,0,567,0
2026-09-17T03:15:37Z,2026-09-17T13:15:37+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T03:15:37Z,2026-09-17T13:15:37+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T03:30:52Z,2026-09-17T13:30:52+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T03:30:52Z,2026-09-17T13:30:52+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T03:30:52Z,2026-09-17T13:30:52+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T03:30:52Z,2026-09-17T13:30:52+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T03:30:52Z,2026-09-17T13:30:52+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T03:30:52Z,2026-09-17T13:30:52+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T03:30:52Z,2026-09-17T13:30:52+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,567,0,567,0
2026-09-17T03:30:52Z,2026-09-17T13:30:52+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,567,0,567,0
2026-09-17T03:30:52Z,2026-09-17T13:30:52+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T03:30:52Z,2026-09-17T13:30:52+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T03:45:38Z,2026-09-17T13:45:38+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T03:45:38Z,2026-09-17T13:45:38+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T03:45:38Z,2026-09-17T13:45:38+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T03:45:38Z,2026-09-17T13:45:38+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T03:45:38Z,2026-09-17T13:45:38+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T03:45:38Z,2026-09-17T13:45:38+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T03:45:38Z,2026-09-17T13:45:38+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,567,0,567,0
2026-09-17T03:45:38Z,2026-09-17T13:45:38+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,567,0,567,0
2026-09-17T03:45:38Z,2026-09-17T13:45:38+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T03:45:38Z,2026-09-17T13:45:38+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T04:00:54Z,2026-09-17T14:00:54+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T04:00:54Z,2026-09-17T14:00:54+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T04:00:54Z,2026-09-17T14:00:54+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T04:00:54Z,2026-09-17T14:00:54+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T04:00:54Z,2026-09-17T14:00:54+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T04:00:54Z,2026-09-17T14:00:54+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T04:00:54Z,2026-09-17T14:00:54+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,567,0,567,0
2026-09-17T04:00:54Z,2026-09-17T14:00:54+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,567,0,567,0
2026-09-17T04:00:54Z,2026-09-17T14:00:54+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T04:00:54Z,2026-09-17T14:00:54+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T04:15:38Z,2026-09-17T14:15:38+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T04:15:38Z,2026-09-17T14:15:38+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T04:15:38Z,2026-09-17T14:15:38+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T04:15:38Z,2026-09-17T14:15:38+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T04:15:38Z,2026-09-17T14:15:38+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T04:15:38Z,2026-09-17T14:15:38+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T04:15:38Z,2026-09-17T14:15:38+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,567,0,567,0
2026-09-17T04:15:38Z,2026-09-17T14:15:38+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,567,0,567,0
2026-09-17T04:15:38Z,2026-09-17T14:15:38+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T04:15:38Z,2026-09-17T14:15:38+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T04:30:42Z,2026-09-17T14:30:42+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T04:30:42Z,2026-09-17T14:30:42+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T04:30:42Z,2026-09-17T14:30:42+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T04:30:42Z,2026-09-17T14:30:42+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T04:30:42Z,2026-09-17T14:30:42+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T04:30:42Z,2026-09-17T14:30:42+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T04:30:42Z,2026-09-17T14:30:42+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,567,0,567,0
2026-09-17T04:30:42Z,2026-09-17T14:30:42+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,567,0,567,0
2026-09-17T04:30:42Z,2026-09-17T14:30:42+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T04:30:42Z,2026-09-17T14:30:42+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T04:45:47Z,2026-09-17T14:45:47+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T04:45:47Z,2026-09-17T14:45:47+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T04:45:47Z,2026-09-17T14:45:47+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T04:45:47Z,2026-09-17T14:45:47+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T04:45:47Z,2026-09-17T14:45:47+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T04:45:47Z,2026-09-17T14:45:47+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T04:45:47Z,2026-09-17T14:45:47+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,567,0,567,0
2026-09-17T04:45:47Z,2026-09-17T14:45:47+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,567,0,567,0
2026-09-17T04:45:47Z,2026-09-17T14:45:47+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T04:45:47Z,2026-09-17T14:45:47+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T05:00:54Z,2026-09-17T15:00:54+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T05:00:54Z,2026-09-17T15:00:54+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T05:00:54Z,2026-09-17T15:00:54+10:00,Ipswich City,3960,all,All providers,1,1,0,7,0,7,0
2026-09-17T05:00:54Z,2026-09-17T15:00:54+10:00,Ipswich City,3960,au.qld.energex,Energex,1,1,0,7,0,7,0
2026-09-17T05:00:54Z,2026-09-17T15:00:54+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T05:00:54Z,2026-09-17T15:00:54+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T05:00:54Z,2026-09-17T15:00:54+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,345,0,345,0
2026-09-17T05:00:54Z,2026-09-17T15:00:54+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,345,0,345,0
2026-09-17T05:00:54Z,2026-09-17T15:00:54+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T05:00:54Z,2026-09-17T15:00:54+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T05:15:39Z,2026-09-17T15:15:39+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T05:15:39Z,2026-09-17T15:15:39+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T05:15:39Z,2026-09-17T15:15:39+10:00,Ipswich City,3960,all,All providers,1,1,0,7,0,7,0
2026-09-17T05:15:39Z,2026-09-17T15:15:39+10:00,Ipswich City,3960,au.qld.energex,Energex,1,1,0,7,0,7,0
2026-09-17T05:15:39Z,2026-09-17T15:15:39+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T05:15:39Z,2026-09-17T15:15:39+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T05:15:39Z,2026-09-17T15:15:39+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,345,0,345,0
2026-09-17T05:15:39Z,2026-09-17T15:15:39+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,345,0,345,0
2026-09-17T05:15:39Z,2026-09-17T15:15:39+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T05:15:39Z,2026-09-17T15:15:39+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T05:30:47Z,2026-09-17T15:30:47+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T05:30:47Z,2026-09-17T15:30:47+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T05:30:47Z,2026-09-17T15:30:47+10:00,Ipswich City,3960,all,All providers,1,1,0,7,0,7,0
2026-09-17T05:30:47Z,2026-09-17T15:30:47+10:00,Ipswich City,3960,au.qld.energex,Energex,1,1,0,7,0,7,0
2026-09-17T05:30:47Z,2026-09-17T15:30:47+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T05:30:47Z,2026-09-17T15:30:47+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T05:30:47Z,2026-09-17T15:30:47+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,253,0,253,0
2026-09-17T05:30:47Z,2026-09-17T15:30:47+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,253,0,253,0
2026-09-17T05:30:47Z,2026-09-17T15:30:47+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T05:30:47Z,2026-09-17T15:30:47+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T05:45:36Z,2026-09-17T15:45:36+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T05:45:36Z,2026-09-17T15:45:36+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T05:45:36Z,2026-09-17T15:45:36+10:00,Ipswich City,3960,all,All providers,1,1,0,7,0,7,0
2026-09-17T05:45:36Z,2026-09-17T15:45:36+10:00,Ipswich City,3960,au.qld.energex,Energex,1,1,0,7,0,7,0
2026-09-17T05:45:36Z,2026-09-17T15:45:36+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T05:45:36Z,2026-09-17T15:45:36+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T05:45:36Z,2026-09-17T15:45:36+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,253,0,253,0
2026-09-17T05:45:36Z,2026-09-17T15:45:36+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,253,0,253,0
2026-09-17T05:45:36Z,2026-09-17T15:45:36+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T05:45:36Z,2026-09-17T15:45:36+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T06:00:51Z,2026-09-17T16:00:51+10:00,Cairns Regional,2080,all,All providers,1,1,0,49,0,49,0
2026-09-17T06:00:51Z,2026-09-17T16:00:51+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,49,0,49,0
2026-09-17T06:00:51Z,2026-09-17T16:00:51+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T06:00:51Z,2026-09-17T16:00:51+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T06:00:51Z,2026-09-17T16:00:51+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,253,0,253,0
2026-09-17T06:00:51Z,2026-09-17T16:00:51+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,253,0,253,0
2026-09-17T06:00:51Z,2026-09-17T16:00:51+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T06:00:51Z,2026-09-17T16:00:51+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T06:15:41Z,2026-09-17T16:15:41+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T06:15:41Z,2026-09-17T16:15:41+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T06:15:41Z,2026-09-17T16:15:41+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,253,0,253,0
2026-09-17T06:15:41Z,2026-09-17T16:15:41+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,253,0,253,0
2026-09-17T06:15:41Z,2026-09-17T16:15:41+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T06:15:41Z,2026-09-17T16:15:41+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T06:30:45Z,2026-09-17T16:30:45+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T06:30:45Z,2026-09-17T16:30:45+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T06:30:45Z,2026-09-17T16:30:45+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T06:30:45Z,2026-09-17T16:30:45+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T06:45:42Z,2026-09-17T16:45:42+10:00,Cairns Regional,2080,all,All providers,1,1,0,44,0,44,0
2026-09-17T06:45:42Z,2026-09-17T16:45:42+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,44,0,44,0
2026-09-17T06:45:42Z,2026-09-17T16:45:42+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T06:45:42Z,2026-09-17T16:45:42+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T06:45:42Z,2026-09-17T16:45:42+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T06:45:42Z,2026-09-17T16:45:42+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T07:00:52Z,2026-09-17T17:00:52+10:00,Cairns Regional,2080,all,All providers,1,1,0,44,0,44,0
2026-09-17T07:00:52Z,2026-09-17T17:00:52+10:00,Cairns Regional,2080,au.qld.ergon,Ergon Energy,1,1,0,44,0,44,0
2026-09-17T07:00:52Z,2026-09-17T17:00:52+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T07:00:52Z,2026-09-17T17:00:52+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T07:00:52Z,2026-09-17T17:00:52+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T07:00:52Z,2026-09-17T17:00:52+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T07:15:38Z,2026-09-17T17:15:38+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T07:15:38Z,2026-09-17T17:15:38+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T07:15:38Z,2026-09-17T17:15:38+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T07:15:38Z,2026-09-17T17:15:38+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T07:30:45Z,2026-09-17T17:30:45+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T07:30:45Z,2026-09-17T17:30:45+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T07:30:45Z,2026-09-17T17:30:45+10:00,Toowoomba Regional,6910,all,All providers,1,1,0,19,0,19,0
2026-09-17T07:30:45Z,2026-09-17T17:30:45+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,1,1,0,19,0,19,0
2026-09-17T07:30:45Z,2026-09-17T17:30:45+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T07:30:45Z,2026-09-17T17:30:45+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T07:45:37Z,2026-09-17T17:45:37+10:00,Noosa Shire,5740,all,All providers,1,1,0,3,0,3,0
2026-09-17T07:45:37Z,2026-09-17T17:45:37+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,3,0,3,0
2026-09-17T07:45:37Z,2026-09-17T17:45:37+10:00,Toowoomba Regional,6910,all,All providers,1,1,0,19,0,19,0
2026-09-17T07:45:37Z,2026-09-17T17:45:37+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,1,1,0,19,0,19,0
2026-09-17T07:45:37Z,2026-09-17T17:45:37+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T07:45:37Z,2026-09-17T17:45:37+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T08:00:52Z,2026-09-17T18:00:52+10:00,Noosa Shire,5740,all,All providers,2,2,0,75,0,75,0
2026-09-17T08:00:52Z,2026-09-17T18:00:52+10:00,Noosa Shire,5740,au.qld.energex,Energex,2,2,0,75,0,75,0
2026-09-17T08:00:52Z,2026-09-17T18:00:52+10:00,Toowoomba Regional,6910,all,All providers,1,1,0,19,0,19,0
2026-09-17T08:00:52Z,2026-09-17T18:00:52+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,1,1,0,19,0,19,0
2026-09-17T08:00:52Z,2026-09-17T18:00:52+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T08:00:52Z,2026-09-17T18:00:52+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T08:15:38Z,2026-09-17T18:15:38+10:00,Noosa Shire,5740,all,All providers,1,1,0,201,0,201,0
2026-09-17T08:15:38Z,2026-09-17T18:15:38+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,201,0,201,0
2026-09-17T08:15:38Z,2026-09-17T18:15:38+10:00,Toowoomba Regional,6910,all,All providers,1,1,0,19,0,19,0
2026-09-17T08:15:38Z,2026-09-17T18:15:38+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,1,1,0,19,0,19,0
2026-09-17T08:15:38Z,2026-09-17T18:15:38+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T08:15:38Z,2026-09-17T18:15:38+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
2026-09-17T08:30:44Z,2026-09-17T18:30:44+10:00,Brisbane City,1000,all,All providers,1,1,0,450,0,450,0
2026-09-17T08:30:44Z,2026-09-17T18:30:44+10:00,Brisbane City,1000,au.qld.energex,Energex,1,1,0,450,0,450,0
2026-09-17T08:30:44Z,2026-09-17T18:30:44+10:00,Mackay Regional,4770,all,All providers,1,1,0,2,0,2,0
2026-09-17T08:30:44Z,2026-09-17T18:30:44+10:00,Mackay Regional,4770,au.qld.ergon,Ergon Energy,1,1,0,2,0,2,0
2026-09-17T08:30:44Z,2026-09-17T18:30:44+10:00,Noosa Shire,5740,all,All providers,1,1,0,201,0,201,0
2026-09-17T08:30:44Z,2026-09-17T18:30:44+10:00,Noosa Shire,5740,au.qld.energex,Energex,1,1,0,201,0,201,0
2026-09-17T08:30:44Z,2026-09-17T18:30:44+10:00,Toowoomba Regional,6910,all,All providers,1,1,0,19,0,19,0
2026-09-17T08:30:44Z,2026-09-17T18:30:44+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,1,1,0,19,0,19,0
2026-09-17T08:30:44Z,2026-09-17T18:30:44+10:00,Torres Shire,6950,all,All providers,1,1,0,9,0,9,0
2026-09-17T08:30:44Z,2026-09-17T18:30:44+10:00,Torres Shire,6950,au.qld.ergon,Ergon Energy,1,1,0,9,0,9,0
